189.872334003,ATT,0
190.899460793,ATT,0
191.878342867,ATT,0
192.863578796,ATT,0
193.88428998,ATT,0
194.868350029,ATT,0
195.852464914,ATT,0
196.875780821,ATT,0
197.864523888,ATT,0
198.849756002,ATT,0
199.851553917,ATT,0
200.855817795,ATT,0
201.837445021,ATT,0
202.835176945,ATT,0
203.842344999,ATT,0
204.826167822,ATT,0
205.832568884,ATT,0
206.825845957,ATT,0
207.817430973,ATT,0
208.82029295,ATT,0
209.822120905,ATT,0
210.807248831,ATT,0
211.803907871,ATT,0
212.808476925,ATT,0
213.788743019,ATT,0
214.796257019,ATT,0
215.802201986,ATT,0
216.787173986,ATT,0
217.786252975,ATT,0
218.787268877,ATT,0
219.77601099,ATT,0
220.778715849,ATT,0
221.780875921,ATT,0
222.767328024,ATT,0
223.774025917,ATT,0
224.745191813,ATT,0
225.748389959,ATT,0
226.760010958,ATT,0
227.741649866,ATT,0
228.742249966,ATT,0
229.745347023,ATT,0
230.725325823,ATT,0
231.725950003,ATT,0
232.73623991,ATT,0
233.723143816,ATT,0
234.725973845,ATT,0
235.724884987,ATT,0
236.705202818,ATT,0
237.712520838,ATT,0
238.709965944,ATT,0
239.69907403,ATT,0
240.702301979,ATT,0
241.703691006,ATT,0
242.683797836,ATT,0
243.692242861,ATT,0
244.693856001,ATT,0
245.673913002,ATT,0
246.679797888,ATT,0
247.683737993,ATT,0
248.670115948,ATT,0
249.645531893,ATT,0
250.677704811,ATT,0
251.657771826,ATT,0
252.63902998,ATT,0
253.662375927,ATT,0
254.646258831,ATT,0
255.631532907,ATT,0
256.650161028,ATT,0
257.636185884,ATT,0
258.622895956,ATT,0
259.640056849,ATT,0
260.626333952,ATT,0
261.605156898,ATT,0
262.628759861,ATT,0
263.60993886,ATT,0
264.601518869,ATT,0
265.617582798,ATT,0
266.59996295,ATT,0
267.592803001,ATT,0
268.60767293,ATT,0
269.592505932,ATT,0
270.573983908,ATT,0
271.598678827,ATT,0
272.587419987,ATT,0
273.56515193,ATT,0
274.551872015,ATT,0
275.572544813,ATT,0
276.557739973,ATT,0
277.540386915,ATT,0
278.567439795,ATT,0
279.542569876,ATT,0
280.526953936,ATT,0
281.551236868,ATT,0
282.531765938,ATT,0
283.520792007,ATT,0
284.538942814,ATT,0
285.527637005,ATT,0
286.525372028,ATT,0
287.534993887,ATT,0
288.517786026,ATT,0
289.495582819,ATT,0
290.525358915,ATT,0
291.506397009,ATT,0
292.486684799,ATT,0
293.510072947,ATT,0
294.496357918,ATT,0
295.492688894,ATT,0
296.500110865,ATT,0
297.480034828,ATT,0
298.464184999,ATT,0
299.475915909,ATT,0
300.470175028,ATT,0
301.459372997,ATT,0
302.46575284,ATT,0
303.467566013,ATT,0
304.441481829,ATT,0
305.454357862,ATT,0
306.455410957,ATT,0
307.440361977,ATT,0
308.444820881,ATT,0
309.438759804,ATT,0
310.429162025,ATT,0
311.433048964,ATT,0
312.434017897,ATT,0
313.415206909,ATT,0
314.420606852,ATT,0
315.425030947,ATT,0
316.401677847,ATT,0
317.413034916,ATT,0
318.40774703,ATT,0
319.397773027,ATT,0
320.399187803,ATT,0
321.400274992,ATT,0
322.389036894,ATT,0
323.384325027,ATT,0
324.369445801,ATT,0
325.373962879,ATT,0
326.373056889,ATT,0
327.365773916,ATT,0
328.367790937,ATT,0
329.370472908,ATT,0
330.347082853,ATT,0
331.356516838,ATT,0
332.355502844,ATT,0
333.345796824,ATT,0
334.347657919,ATT,0
335.350463867,ATT,0
336.333349943,ATT,0
337.335372925,ATT,0
338.335577011,ATT,0
339.317106962,ATT,0
340.322892904,ATT,0
341.329124928,ATT,0
342.309491873,ATT,0
343.307869911,ATT,0
344.315841913,ATT,0
345.29970789,ATT,0
346.297878981,ATT,0
347.307965994,ATT,0
348.285635948,ATT,0
349.270815849,ATT,0
350.294203997,ATT,0
351.27438283,ATT,0
352.267164946,ATT,0
353.288218975,ATT,0
354.270610809,ATT,0
355.255935907,ATT,0
356.270689964,ATT,0
357.256973028,ATT,0
358.237200022,ATT,0
359.259249926,ATT,0
360.24939394,ATT,0
361.235688925,ATT,0
362.251739979,ATT,0
363.239428997,ATT,0
364.219527006,ATT,0
365.238198996,ATT,0
366.226770878,ATT,0
368.623543978,ATT,0
368.831915855,ATT,0
369.218147993,ATT,0
370.203188896,ATT,0
371.224287987,ATT,0
372.210582972,ATT,0
373.193385839,ATT,0
374.173509836,ATT,0
375.190887928,ATT,0
376.177145958,ATT,0
377.159874916,ATT,0
378.186872005,ATT,0
379.168323994,ATT,0
380.149825811,ATT,0
381.171733856,ATT,0
382.162105799,ATT,0
383.147279024,ATT,0
384.169417858,ATT,0
385.150840998,ATT,0
386.129855871,ATT,0
387.155653,ATT,0
388.142052889,ATT,0
389.125937939,ATT,0
390.143111944,ATT,0
391.129616022,ATT,0
392.115943909,ATT,0
393.131021023,ATT,0
394.121995926,ATT,0
395.098428011,ATT,0
396.124499798,ATT,0
397.107012987,ATT,0
398.094715834,ATT,0
399.096498013,ATT,0
400.103108883,ATT,0
401.08224988,ATT,0
402.08750701,ATT,0
403.085735798,ATT,0
404.064757824,ATT,0
405.076220989,ATT,0
406.071934938,ATT,0
407.061051846,ATT,0
408.067549944,ATT,0
409.065631866,ATT,0
410.053517818,ATT,0
411.048795938,ATT,0
412.055756807,ATT,0
413.033464909,ATT,0
414.044837952,ATT,0
415.044579983,ATT,0
416.030779839,ATT,0
417.035157919,ATT,0
418.031919003,ATT,0
419.013593912,ATT,0
420.022297859,ATT,0
421.019415855,ATT,0
422.003271818,ATT,0
423.012586832,ATT,0
423.991446018,ATT,0
424.999557018,ATT,0
426.013760805,ATT,0
426.981238842,ATT,0
427.98840189,ATT,0
428.992278814,ATT,0
429.968968868,ATT,0
430.981209993,ATT,0
431.979934931,ATT,0
432.960101843,ATT,0
433.968441963,ATT,0
434.979777813,ATT,0
435.94884491,ATT,0
436.957201958,ATT,0
437.959924936,ATT,0
438.945065975,ATT,0
439.949581861,ATT,0
440.950232983,ATT,0
441.9363029,ATT,0
442.936318874,ATT,0
443.936252832,ATT,0
444.918767929,ATT,0
445.924604893,ATT,0
446.929737806,ATT,0
447.908726931,ATT,0
448.890396833,ATT,0
449.917057991,ATT,0
450.899958849,ATT,0
451.882818937,ATT,0
452.918473005,ATT,0
453.893836021,ATT,0
454.878981829,ATT,0
455.896284819,ATT,0
456.883709908,ATT,0
457.864029884,ATT,0
458.882336855,ATT,0
459.871349812,ATT,0
460.852610826,ATT,0
461.879802942,ATT,0
462.862491846,ATT,0
463.838995934,ATT,0
464.863561869,ATT,0
465.853578806,ATT,0
466.830156803,ATT,0
467.853580952,ATT,0
468.834964991,ATT,0
469.817761898,ATT,0
470.84226799,ATT,0
471.829905987,ATT,0
472.810343027,ATT,0
473.796583891,ATT,0
474.819855928,ATT,0
475.797555923,ATT,0
476.7815938,ATT,0
477.807395935,ATT,0
478.789175987,ATT,0
479.782915831,ATT,0
480.799823999,ATT,0
481.78509903,ATT,0
482.770316839,ATT,0
483.78618598,ATT,0
484.775152922,ATT,0
485.750409842,ATT,0
486.772657871,ATT,0
487.758922815,ATT,0
488.760371923,ATT,0
489.769903898,ATT,0
490.755028009,ATT,0
491.73171401,ATT,0
492.75494194,ATT,0
493.73751688,ATT,0
494.717788935,ATT,0
495.743736029,ATT,0
496.729961872,ATT,0
497.718962908,ATT,0
498.714211941,ATT,0
499.720021963,ATT,0
500.699100971,ATT,0
501.706868887,ATT,0
502.710024834,ATT,0
503.690348864,ATT,0
504.693260908,ATT,0
505.698747873,ATT,0
506.685204983,ATT,0
507.688784838,ATT,0
508.690033913,ATT,0
509.66641283,ATT,0
510.677924871,ATT,0
511.68145895,ATT,0
512.658926964,ATT,0
513.665591955,ATT,0
514.665108919,ATT,0
515.654027939,ATT,0
516.655499935,ATT,0
517.652710915,ATT,0
518.636530876,ATT,0
519.644291878,ATT,77
520.646350861,ATT,48
521.626423836,ATT,50
522.63536787,ATT,50
523.619436979,ATT,50
524.615122795,ATT,23
525.619105816,ATT,23
526.610564947,ATT,23
527.60631299,ATT,23
528.615463018,ATT,27
529.59816885,ATT,27
530.597736835,ATT,27
531.604134798,ATT,27
532.581988811,ATT,48
533.587798834,ATT,48
534.592998028,ATT,48
535.575649977,ATT,54
536.57890892,ATT,51
537.581714869,ATT,64
538.563242912,ATT,48
539.570195913,ATT,35
540.572894812,ATT,47
541.551761866,ATT,44
542.560286999,ATT,47
543.561645985,ATT,53
544.547200918,ATT,54
545.551584959,ATT,30
546.549108028,ATT,17
547.529328823,ATT,26
548.514446974,ATT,11
549.538971901,ATT,23
550.52670002,ATT,41
551.511984825,ATT,41
552.526615858,ATT,44
553.513181925,ATT,56
554.494478941,ATT,64
555.521950006,ATT,48
556.503144979,ATT,51
557.494577885,ATT,38
558.509073019,ATT,24
559.495548964,ATT,24
560.482100964,ATT,26
561.494122982,ATT,29
562.476676941,ATT,35
563.466918945,ATT,34
564.486514807,ATT,8
565.466748953,ATT,11
566.45825696,ATT,4
567.479182005,ATT,17
568.456596851,ATT,30
569.448334932,ATT,35
570.464491844,ATT,27
571.452946901,ATT,10
572.436971903,ATT,3
573.41354084,ATT,1
574.441720009,ATT,1
575.427027941,ATT,16
576.40335393,ATT,8
577.430490017,ATT,23
578.418131828,ATT,35
579.397080898,ATT,35
580.414189816,ATT,64
581.406921864,ATT,70
582.385898829,ATT,43
583.404188871,ATT,29
584.39563489,ATT,16
585.370857954,ATT,16
586.399264812,ATT,26
587.382989883,ATT,30
588.370604992,ATT,37
589.389379978,ATT,51
590.368009806,ATT,56
591.351667881,ATT,56
592.864959955,ATT,61
593.369444847,ATT,50
594.34965992,ATT,48
595.364269018,ATT,60
596.354332924,ATT,54
597.332233906,ATT,51
598.334895849,ATT,69
599.343096018,ATT,61
600.318266869,ATT,57
601.329905987,ATT,61
602.333113909,ATT,60
603.315912008,ATT,50
604.318576813,ATT,61
605.321776867,ATT,64
606.304485798,ATT,63
607.313018799,ATT,75
608.311892986,ATT,54
609.288122892,ATT,53
610.292515993,ATT,40
611.300653934,ATT,51
612.287021875,ATT,63
613.28222084,ATT,78
614.289419889,ATT,88
615.273382902,ATT,60
616.277496815,ATT,78
617.278152943,ATT,61
618.263339996,ATT,61
619.268522024,ATT,69
620.268201828,ATT,83
621.255753994,ATT,83
622.257673025,ATT,83
623.233593941,ATT,53
624.241891861,ATT,48
625.245893002,ATT,30
626.224495888,ATT,43
627.23200798,ATT,56
628.22981596,ATT,66
629.214356899,ATT,69
630.222044945,ATT,69
631.223493814,ATT,75
632.205690861,ATT,75
633.204306841,ATT,69
634.214802027,ATT,69
635.19777298,ATT,69
636.203118801,ATT,69
637.213570833,ATT,69
638.191250801,ATT,69
639.188208818,ATT,69
640.19754982,ATT,69
641.175936937,ATT,69
642.179211855,ATT,69
643.180809021,ATT,69
644.169939995,ATT,69
645.172169924,ATT,69
646.170919895,ATT,69
647.155015945,ATT,69
648.136334896,ATT,69
649.163334846,ATT,69
650.139810801,ATT,69
651.130172014,ATT,69
652.152423859,ATT,69
653.13744092,ATT,69
654.113914013,ATT,50
655.137151003,ATT,51
656.128530025,ATT,51
657.110032797,ATT,21
658.132097006,ATT,21
659.10965991,ATT,14
660.101693869,ATT,14
661.119897842,ATT,29
662.104818821,ATT,37
663.091239929,ATT,44
664.122215986,ATT,57
665.094681978,ATT,57
666.079836845,ATT,60
667.096972942,ATT,69
668.082268953,ATT,66
669.067410946,ATT,53
670.089946985,ATT,40
671.067263842,ATT,26
672.051537991,ATT,37
673.038018942,ATT,43
674.064736843,ATT,51
675.041329861,ATT,53
676.033985853,ATT,44
677.054677963,ATT,57
678.041530848,ATT,30
679.020286798,ATT,27
680.040974855,ATT,43
681.021194935,ATT,24
682.017815828,ATT,38
683.032266855,ATT,37
684.017941952,ATT,34
684.99394393,ATT,41
686.023387909,ATT,48
687.002575874,ATT,63
687.983549833,ATT,50
689.01212883,ATT,60
689.99610281,ATT,53
690.984891891,ATT,47
691.999481916,ATT,56
692.987391949,ATT,44
693.964017868,ATT,48
694.984614849,ATT,44
695.974828005,ATT,43
696.960013866,ATT,40
697.960179806,ATT,54
698.964828968,ATT,61
699.954988956,ATT,37
700.954195976,ATT,51
701.94730401,ATT,41
702.933679819,ATT,38
703.936715841,ATT,35
704.946021795,ATT,30
705.927562952,ATT,38
706.932838917,ATT,44
707.932281971,ATT,54
708.931228876,ATT,50
709.920203924,ATT,38
710.920933962,ATT,26
711.904845953,ATT,40
712.904066801,ATT,44
713.909732819,ATT,50
714.889993906,ATT,54
715.892546892,ATT,61
716.897171974,ATT,56
717.879734993,ATT,56
718.882666826,ATT,54
719.888574839,ATT,56
720.877467871,ATT,47
721.876385927,ATT,43
722.858021975,ATT,43
723.858453989,ATT,53
724.866364002,ATT,51
725.844179869,ATT,53
726.854888916,ATT,67
727.851341009,ATT,67
728.841814995,ATT,64
729.839895964,ATT,64
730.843951941,ATT,50
731.831542969,ATT,37
732.833712816,ATT,37
733.837632895,ATT,16
734.814077854,ATT,1
735.821188927,ATT,7
736.820153952,ATT,17
737.813235998,ATT,17
738.806104898,ATT,37
739.812557936,ATT,37
740.794101,ATT,37
741.802408934,ATT,37
742.807626963,ATT,37
743.790275812,ATT,37
744.78875494,ATT,37
745.792568922,ATT,37
746.776609898,ATT,37
747.760574818,ATT,37
748.77877593,ATT,37
749.761492968,ATT,37
750.747833014,ATT,37
751.769924879,ATT,60
752.767753839,ATT,70
753.739238977,ATT,70
754.76647687,ATT,60
755.7477808,ATT,66
756.729204893,ATT,66
757.752532959,ATT,54
758.734023809,ATT,54
759.714335918,ATT,38
760.738873959,ATT,40
761.726686001,ATT,37
762.712890863,ATT,30
763.730098963,ATT,44
764.713745832,ATT,30
765.702841997,ATT,43
766.721642017,ATT,34
767.698921919,ATT,26
768.68539381,ATT,40
769.706437826,ATT,21
770.691432953,ATT,37
771.672731876,ATT,40
772.660832882,ATT,40
773.67787385,ATT,30
774.666373968,ATT,44
775.65060997,ATT,37
776.671296835,ATT,27
777.660356998,ATT,27
778.633023024,ATT,21
779.661551952,ATT,40
780.641742945,ATT,48
781.629431009,ATT,47
782.65019393,ATT,37
783.64170599,ATT,23
784.616818905,ATT,24
785.640093803,ATT,23
786.624042988,ATT,35
787.604369879,ATT,43
788.633997917,ATT,53
789.616667986,ATT,56
790.594624996,ATT,60
791.616417885,ATT,41
792.602715969,ATT,40
793.592069864,ATT,37
794.607712984,ATT,44
795.597881794,ATT,61
796.575577021,ATT,51
797.577070951,ATT,44
798.581527948,ATT,29
799.570501804,ATT,35
800.56575489,ATT,24
801.575289965,ATT,43
802.558082819,ATT,51
803.563267946,ATT,48
804.557770014,ATT,66
805.541688919,ATT,53
806.546986818,ATT,64
807.551431894,ATT,61
808.532624006,ATT,51
809.533365965,ATT,51
810.54168582,ATT,37
811.527899027,ATT,43
812.530345917,ATT,37
813.528853893,ATT,44
814.510495901,ATT,51
815.516935825,ATT,44
816.519311905,ATT,43
817.506759882,ATT,53
818.509473801,ATT,53
819.511626959,ATT,43
820.497869968,ATT,54
821.498239994,ATT,40
822.475891829,ATT,43
823.480269909,ATT,40
824.49061799,ATT,29
825.473695993,ATT,27
826.471545935,ATT,11
827.476892948,ATT,24
828.456017971,ATT,37
829.465260029,ATT,40
830.466929913,ATT,50
831.453476906,ATT,48
832.455379963,ATT,44
833.454363823,ATT,53
834.443583012,ATT,40
835.437963963,ATT,47
836.44678688,ATT,41
837.423313856,ATT,20
838.433451891,ATT,47
839.438134909,ATT,54
840.420811892,ATT,60
841.415714025,ATT,75
842.423381805,ATT,44
843.409573793,ATT,17
844.414201975,ATT,21
845.411670923,ATT,11
846.397003889,ATT,24
847.378386021,ATT,35
848.401715994,ATT,23
849.389546871,ATT,23
850.370870829,ATT,17
851.391816854,ATT,20
852.375799894,ATT,16
853.355973005,ATT,21
854.383030891,ATT,29
855.360639811,ATT,21
856.353791952,ATT,38
857.379226923,ATT,53
858.355752945,ATT,41
859.334626913,ATT,50
860.359359026,ATT,50
861.340731859,ATT,44
862.33485198,ATT,53
863.351908922,ATT,57
864.335573912,ATT,54
865.3146348,ATT,41
866.340519905,ATT,41
867.325605869,ATT,43
868.310930014,ATT,43
869.330602884,ATT,38
870.31307292,ATT,34
871.301010847,ATT,26
872.280991793,ATT,14
873.298107862,ATT,14
874.282145977,ATT,37
875.264803886,ATT,48
876.29678297,ATT,54
877.277377844,ATT,61
878.264801979,ATT,51
879.283161879,ATT,47
880.273434877,ATT,40
881.248536825,ATT,38
882.274416924,ATT,27
883.259544849,ATT,14
884.243531942,ATT,11
885.261919022,ATT,20
886.247022867,ATT,30
887.232252836,ATT,37
888.250737906,ATT,47
889.2345469,ATT,37
890.218552828,ATT,43
891.240839005,ATT,37
892.220896959,ATT,43
893.222265959,ATT,47
894.229545832,ATT,40
895.214578867,ATT,60
896.201057911,ATT,47
897.204953909,ATT,54
898.206991911,ATT,43
899.18600893,ATT,27
900.193918943,ATT,41
901.189303875,ATT,40
902.187129021,ATT,57
903.182420969,ATT,66
904.187011003,ATT,57
905.1685009,ATT,54
906.167466879,ATT,40
907.175767899,ATT,24
908.158227921,ATT,21
909.162372828,ATT,16
910.165812969,ATT,1
911.145985842,ATT,30
912.146126986,ATT,54
913.151983976,ATT,66
914.138480902,ATT,91
915.139949799,ATT,80
916.148293018,ATT,74
917.124602795,ATT,74
918.132335901,ATT,78
919.130926847,ATT,87
920.120874882,ATT,84
921.117446899,ATT,77
922.103909016,ATT,67
923.103326797,ATT,53
924.107967854,ATT,69
925.08886981,ATT,69
926.08839488,ATT,70
927.094784021,ATT,87
928.08264184,ATT,78
929.085733891,ATT,81
930.081023932,ATT,78
931.070204973,ATT,64
932.068354845,ATT,64
933.074736834,ATT,57
934.062505007,ATT,57
935.062119961,ATT,61
936.066141844,ATT,66
937.04853797,ATT,75
938.05082202,ATT,66
939.0583179,ATT,63
940.041383982,ATT,67
941.038425922,ATT,60
942.046077013,ATT,67
943.0300138,ATT,66
944.032193899,ATT,60
945.033805847,ATT,66
946.019891024,ATT,66
947.005074978,ATT,61
948.026082993,ATT,53
949.006243944,ATT,53
949.995198011,ATT,67
951.010989904,ATT,70
951.998647928,ATT,83
952.976513863,ATT,96
953.999907017,ATT,80
954.990047932,ATT,83
955.967617989,ATT,77
956.991139889,ATT,64
957.978626966,ATT,57
958.958906889,ATT,75
959.980988979,ATT,63
960.966229916,ATT,63
961.947414875,ATT,64
962.969730854,ATT,64
963.95744586,ATT,48
964.936300993,ATT,60
965.960798979,ATT,67
966.944875002,ATT,67
967.926235914,ATT,69
968.951026917,ATT,64
969.941059828,ATT,64
970.912546873,ATT,64
971.898852825,ATT,57
972.928594828,ATT,66
973.911157846,ATT,53
974.891377926,ATT,63
975.912179947,ATT,70
976.900111914,ATT,74
977.878891945,ATT,74
978.900938988,ATT,81
979.89138484,ATT,83
980.868999958,ATT,88
981.892316818,ATT,88
982.876201868,ATT,88
983.856436968,ATT,91
984.883565903,ATT,75
985.86750102,ATT,69
986.845337868,ATT,64
987.872191906,ATT,64
988.856143951,ATT,74
989.841543913,ATT,77
990.856149912,ATT,81
991.83987689,ATT,66
992.83266902,ATT,67
993.848628998,ATT,66
994.838743925,ATT,56
995.81268096,ATT,51
996.822963953,ATT,51
997.81869483,ATT,40
998.814051867,ATT,47
999.813182831,ATT,50
1000.81616497,ATT,44
1001.79390788,ATT,44
1002.80045795,ATT,48
1003.80503082,ATT,54
1004.7876718,ATT,57
1005.79161787,ATT,67
1006.79523396,ATT,64
1007.77374482,ATT,54
1008.77290297,ATT,54
1009.78871202,ATT,47
1010.76141381,ATT,54
1011.77182293,ATT,51
1012.77753687,ATT,66
1013.75765085,ATT,67
1014.76063895,ATT,75
1015.76133394,ATT,81
1016.748873,ATT,78
1017.75158787,ATT,75
1018.75122094,ATT,61
1019.72872281,ATT,63
1020.73778391,ATT,47
1021.7192359,ATT,63
1022.72001982,ATT,63
1023.73295879,ATT,50
1024.70555186,ATT,54
1025.71753693,ATT,41
1026.71900988,ATT,38
1027.69672894,ATT,44
1028.70624995,ATT,53
1029.71030784,ATT,51
1030.68662,ATT,66
1031.68747401,ATT,87
1032.69646001,ATT,75
1033.68418503,ATT,66
1034.67751193,ATT,53
1035.68395996,ATT,41
1036.67349291,ATT,34
1037.67614698,ATT,44
1038.6738379,ATT,57
1039.66273785,ATT,54
1040.66259193,ATT,61
1041.66770387,ATT,67
1042.65171599,ATT,47
1043.655123,ATT,35
1044.65420198,ATT,37
1045.6380229,ATT,34
1046.61806083,ATT,41
1047.64628887,ATT,64
1048.62658501,ATT,67
1049.61574793,ATT,61
1050.63411999,ATT,67
1051.61799884,ATT,67
1052.60441685,ATT,64
1053.61890984,ATT,74
1054.60795283,ATT,70
1055.59813595,ATT,67
1056.612571,ATT,61
1057.5989418,ATT,74
1058.584234,ATT,78
1059.60139585,ATT,74
1060.586555,ATT,83
1061.56427193,ATT,60
1062.59268594,ATT,43
1063.57648683,ATT,44
1064.56205702,ATT,47
1065.57778502,ATT,61
1066.56897688,ATT,70
1067.55183196,ATT,75
1068.58149886,ATT,70
1069.5552969,ATT,63
1070.53544998,ATT,57
1071.53449082,ATT,51
1072.53879189,ATT,47
1073.53592086,ATT,54
1074.5083909,ATT,74
1075.53396583,ATT,70
1076.52053094,ATT,77
1077.49810886,ATT,60
1078.52014494,ATT,47
1079.501647,ATT,47
1080.48566389,ATT,44
1081.51140785,ATT,54
1082.49539185,ATT,63
1083.47564888,ATT,66
1084.50539684,ATT,69
1085.49043298,ATT,77
1086.46419382,ATT,64
1087.49153686,ATT,75
1088.4767108,ATT,69
1089.46303391,ATT,57
1090.481498,ATT,61
1091.4703908,ATT,60
1092.45065188,ATT,67
1093.46909499,ATT,70
1094.45660281,ATT,70
1095.43428302,ATT,63
1096.44586897,ATT,56
1097.44444084,ATT,54
1098.42554593,ATT,54
1099.43112087,ATT,60
1100.4365859,ATT,53
1101.41929483,ATT,51
1102.42076802,ATT,41
1103.42281294,ATT,37
1104.40709281,ATT,38
1105.4134028,ATT,35
1106.41666484,ATT,35
1107.39417386,ATT,27
1108.39579988,ATT,13
1109.41043282,ATT,16
1110.38424802,ATT,26
1111.38468099,ATT,30
1112.38947701,ATT,50
1113.38407302,ATT,43
1114.38191986,ATT,40
1115.37923503,ATT,37
1116.36911988,ATT,37
1117.36461782,ATT,51
1118.37414598,ATT,51
1119.35916495,ATT,50
1120.36200786,ATT,37
1121.34743381,ATT,27
1122.34539294,ATT,23
1123.34560585,ATT,26
1124.337502,ATT,35
1125.33547783,ATT,29
1126.33948898,ATT,34
1127.3196888,ATT,44
1128.32674885,ATT,50
1129.32695889,ATT,57
1130.31351686,ATT,53
1131.3180058,ATT,38
1132.31560493,ATT,41
1133.30346799,ATT,35
1134.30042481,ATT,41
1135.30456495,ATT,56
1136.29340482,ATT,63
1137.29438591,ATT,75
1138.29586601,ATT,67
1139.28079081,ATT,70
1140.284338,ATT,70
1141.28216386,ATT,64
1142.26831198,ATT,64
1143.27306986,ATT,50
1144.27310681,ATT,38
